,Unnamed: 0,sample,z,log_l,log_flux
20698,20698,37,0.1939357612775885,43.17821617662213,36.12632686542238
20699,20699,37,0.1543945948173548,43.06340676766794,36.23034652098754
20700,20700,37,0.1874283582546104,43.82346285485303,36.80456150697271
20701,20701,37,0.1422242609194185,43.80655294190629,37.05143518837388
20702,20702,37,0.1014412236532728,43.09722659356142,36.65866733603257
20703,20703,37,0.1903094985243259,43.03225692802921,35.99862160430409
20704,20704,37,0.1214105062123356,43.57159415148841,36.96550538227687
20705,20705,37,0.1037759407683871,43.58672407359866,37.12704553288154
20706,20706,37,0.150023209580545,43.09811658897967,36.29237063015434
20707,20707,37,0.1526063008568416,43.513744449302195,36.69177005088737
20708,20708,37,0.1147044038604115,43.16308625451189,36.61015783721153
20709,20709,37,0.1875773827513198,43.15062631865639,36.13095774613023
20710,20710,37,0.1551397173009019,43.194236094150625,36.356591996042525
20711,20711,37,0.1628393162975554,43.353545274017286,36.46969825474649
20712,20712,37,0.1403862921266689,43.721113381754336,36.978303949765504
20713,20713,37,0.164677285090305,43.33307537939755,36.43849999663635
20714,20714,37,0.1842988438237124,43.175546190367385,36.1728883720741
20715,20715,37,0.1935880374519332,43.90178245165899,36.85162978032921
20716,20716,37,0.1976116988630877,43.02869694635621,35.95862285082726
20717,20717,37,0.1571267105903608,43.70776345048059,36.857995206355035
20718,20718,37,0.198803894836763,43.6846235696061,36.60871880387339
20719,20719,37,0.1438138555509857,43.14617634156515,36.38053275274284
20720,20720,37,0.1015902481499822,43.11057652483517,36.67065556813946
20721,20721,37,0.1843981934881854,43.876862579948,36.873685183227515
20722,20722,37,0.1297558780280633,43.39092508158377,36.72240559209954
20723,20723,37,0.1104323682880747,43.02335697384672,36.50584056809444
20724,20724,37,0.1947305585933721,43.92136235086048,36.86551436131828
20725,20725,37,0.186037462951989,43.21203600251561,36.20032276686485
20726,20726,37,0.1188770897682754,43.206696030006114,36.620357840309225
20727,20727,37,0.1850439663072596,43.482594609663465,36.47604625653126
20728,20728,37,0.1895643760407788,43.504844495119706,36.474999795179095
20729,20729,37,0.1935383626196967,43.21470598877036,36.16480164422899
20730,20730,37,0.1674094008633111,43.077646694359935,36.16732756243168
20731,20731,37,0.1798281089224297,43.384695113656015,36.40569100102176
20732,20732,37,0.1840007948302936,43.46212471504373,36.46102718935793
20733,20733,37,0.1787352626132273,43.84037276779977,36.86723348280495
20734,20734,37,0.1756057481823294,43.32061544354205,36.36445663035076
20735,20735,37,0.1677074498567299,43.486154591336465,36.57413242105003
20736,20736,37,0.1618954944850624,43.027806950937965,36.1495128995889
20737,20737,37,0.1992012934946548,43.93204229587947,36.854201150635085
20738,20738,37,0.1483839401167413,43.19601608498712,36.400704554834455
20739,20739,37,0.1165423726531611,43.47013467380797,36.90235149024689
20740,20740,37,0.1841994941592395,44.00235193392118,37.000213953426936
20741,20741,37,0.134325962593819,43.732683322191576,37.03155316387995
20742,20742,37,0.1664655790508181,43.47636464173572,36.57145710121901
20743,20743,37,0.1177842434590729,43.56002421105117,36.98232827868792
20744,20744,37,0.173469730396161,44.01926184686792,37.07485472968173
20745,20745,37,0.195972429399284,43.736243303864576,36.67423967861724
20746,20746,37,0.181219004225051,43.444324806678736,36.45790394117636
20747,20747,37,0.134425312258292,43.501284513446706,36.79945702750681
20748,20748,37,0.1976613736953241,43.080316680614686,36.009998992403126
20749,20749,37,0.1451550760213705,43.30815550768656,36.53371487911386
20750,20750,37,0.1580208575706174,43.17732618120388,36.32214855631328
20751,20751,37,0.1635347639488661,43.27611567262958,36.388196101799664
20752,20752,37,0.1988535696689995,43.505734490537954,36.42958748191117
20753,20753,37,0.1133135085577902,43.081206676032934,36.539669373773094
20754,20754,37,0.179331360600065,43.00911704715472,36.03277465958862
20755,20755,37,0.150867681728565,43.247635819245595,36.43655595377808
20756,20756,37,0.1149031031893574,43.19245610331412,36.63791100918118
20757,20757,37,0.1954260062446828,43.266325723028835,36.207026122567974
20758,20758,37,0.1711350132810467,44.059311640689145,37.1279039273655
20759,20759,37,0.1834046968434559,43.56447418814242,36.566504280351495
20760,20760,37,0.1375548266891899,43.19601608498712,36.47246594475803
20761,20761,37,0.1839511199980571,43.09900658439793,36.09816933494967
20762,20762,37,0.1885212045638128,43.45411475627948,36.429600151373585
20763,20763,37,0.1575241092482526,43.50039451802846,36.64821857796484
20764,20764,37,0.1696944431461889,43.319725448123805,36.39642097978188
20765,20765,37,0.1977110485275606,43.11947647901766,36.04891525468165
20766,20766,37,0.1897630753697247,43.01445701966422,35.98360014094634
20767,20767,37,0.158815654886401,43.15418630032939,36.294224190637074
20768,20768,37,0.1769469686527142,43.297475562667564,36.33400533299969
20769,20769,37,0.1855407146296243,43.69085353753385,36.68171954327295
20770,20770,37,0.1051171612387719,43.824352850271275,37.35274409982902
20771,20771,37,0.1710356636165737,43.26098575051934,36.33013484562213
20772,20772,37,0.1985058458433442,43.705983459644095,36.63153332667557
20773,20773,37,0.1961711287282299,44.537239180289134,37.474254000686706
20774,20774,37,0.1887695787249952,43.57782411941616,36.552037973896574
20775,20775,37,0.1194235129228766,43.59562402778115,37.00499267846844
20776,20776,37,0.1990522689979454,43.979212053046695,36.90209663155865
20777,20777,37,0.1727246079126139,43.20402604375137,36.26374994670446
20778,20778,37,0.1354684837352579,43.005557065481725,36.29643661093247
20779,20779,37,0.1776424163040248,44.43310971635395,37.46586858305005
20780,20780,37,0.1904088481887988,43.32595541605155,36.29181571343556
20781,20781,37,0.1203673347353696,43.687293555860855,37.089290043990125
20782,20782,37,0.1942338102710074,43.736243303864576,36.682867733794154
20783,20783,37,0.1944821844321898,43.24852581466384,36.19391330515568
20784,20784,37,0.102931468620367,43.373125173218774,36.92103320075691
20785,20785,37,0.1932403136262779,43.372235177800526,36.3238220326182
20786,20786,37,0.1961711287282299,43.12481645152716,36.06183127192473
20787,20787,37,0.1077002525150686,43.06340676766794,36.56922081882277
20788,20788,37,0.1437145058865127,43.375795159473526,36.610806245626875
20789,20789,37,0.1519605280377675,43.06429676308619,36.246355342300646
20790,20790,37,0.1495264612581802,43.209366016260866,36.40677073591452
20791,20791,37,0.1837524206691112,43.103456561489175,36.10366106816335
20792,20792,37,0.1504702830706732,43.56447418814242,36.755900921059194
20793,20793,37,0.1967672267150676,43.869742616602,36.80381827703306
20794,20794,37,0.1991019438301819,43.410504980785255,36.33314759562466
20795,20795,37,0.1461982474983364,43.25831576426459,36.47708527691409
20796,20796,37,0.1644785857613591,44.62089874960459,37.727477811013244
20797,20797,37,0.16855192200475,43.01089703799122,36.09406480884041
20798,20798,37,0.1703402159652631,43.17999616745863,36.253051346494246
20799,20799,37,0.1520598777022404,43.16219625909364,36.34363334225387
20800,20800,37,0.1281166085642597,43.21737597502511,36.560816477837136
20801,20801,37,0.11078009211373,43.131046419454904,36.61059981321707
20802,20802,37,0.1194235129228766,43.153296304911144,36.56266495559842
20803,20803,37,0.1932899884585144,43.148846327819896,36.10018450180737
20804,20804,37,0.142174586087182,43.34019534274354,36.58540828836542
20805,20805,37,0.114654729028175,43.24318584215435,36.69066200590875
20806,20806,37,0.1738174542218163,43.47814463257222,36.53181533557077
20807,20807,37,0.1144063548669927,43.34820530150779,36.79770684868651
20808,20808,37,0.1135122078867361,43.10167657065267,36.558503932965856
20809,20809,37,0.1736684297251069,43.73179332677333,36.78628738401001
20810,20810,37,0.1712840377777561,43.30993549852306,36.377693134698106
20811,20811,37,0.1083957001663792,43.08387666228768,36.58369954931417
20812,20812,37,0.1602065501890223,43.09188662105193,36.2236050020783
20813,20813,37,0.1579711827383809,43.70687345506234,36.85199560328944
20814,20814,37,0.1676577750244935,43.55913421563292,36.64739568981057
20815,20815,37,0.182262175702017,43.34019534274354,36.348246436136435
20816,20816,37,0.1424726350806008,43.18088616287688,36.42411652967818
20817,20817,37,0.1576731337449621,43.30014554892232,36.44706817975072
20818,20818,37,0.1860871377842256,43.47458465089922,36.462613841808434
20819,20819,37,0.1946312089288992,43.88932251580349,36.83396854337913
20820,20820,37,0.1926442156394402,43.388255095329015,36.34283073924009
20821,20821,37,0.161746469988353,43.16130626367539,36.283891746309315
20822,20822,37,0.1654720824060886,43.02157698301021,36.12239672733974
20823,20823,37,0.1661675300573992,43.09722659356142,36.1940338974928
